constructorResultsId,raceId,constructorId,points,status
4270,370,1,0,nan
4271,370,6,0,nan
4272,370,25,0,nan
4273,370,33,0,nan
4274,370,27,0,nan
4275,370,45,0,nan
4276,370,49,0,nan
4277,370,18,0,nan
4278,370,48,0,nan
4279,370,42,0,nan
4280,370,46,0,nan
4281,370,44,0,nan
4282,370,39,0,nan
4283,371,3,13,nan
4284,371,22,8,nan
4285,371,32,3,nan
4286,371,18,1,nan
4287,371,37,0,nan
4288,371,34,0,nan
4289,371,21,0,nan
4290,371,46,0,nan
4291,371,27,0,nan
4292,371,45,0,nan
4293,371,6,0,nan
4294,371,1,0,nan
4295,371,35,0,nan
4296,371,33,0,nan
4297,371,25,0,nan
4298,371,48,0,nan
4299,371,49,0,nan
4300,371,42,0,nan
4301,371,44,0,nan
4302,371,39,0,nan
4303,372,1,9,nan
4304,372,6,8,nan
4305,372,32,5,nan
4306,372,21,3,nan
4307,372,22,0,nan
4308,372,27,0,nan
4309,372,48,0,nan
4310,372,25,0,nan
4311,372,18,0,nan
4312,372,33,0,nan
4313,372,42,0,nan
4314,372,39,0,nan
4315,372,44,0,nan
4316,372,3,0,nan
4317,372,37,0,nan
4318,372,49,0,nan
4319,372,45,0,nan
4320,372,35,0,nan
4321,373,1,15,nan
4322,373,32,4,nan
4323,373,22,4,nan
4324,373,6,2,nan
4325,373,21,0,nan
4326,373,39,0,nan
4327,373,18,0,nan
4328,373,33,0,nan
4329,373,3,0,nan
4330,373,25,0,nan
4331,373,37,0,nan
4332,373,44,0,nan
4333,373,42,0,nan
4334,373,35,0,nan
4335,373,49,0,nan
4336,373,48,0,nan
4337,373,45,0,nan
4338,373,27,0,nan
4339,374,1,9,nan
4340,374,6,10,nan
4341,374,21,3,nan
4342,374,25,2,nan
4343,374,3,1,nan
4344,374,33,0,nan
4345,374,22,0,nan
4346,374,45,0,nan
4347,374,37,0,nan
4348,374,49,0,nan
4349,374,18,0,nan
4350,374,48,0,nan
4351,374,27,0,nan
4352,374,44,0,nan
4353,374,42,0,nan
4354,374,32,0,nan
4355,374,35,0,nan
4356,374,39,0,nan
4357,375,1,15,nan
4358,375,6,7,nan
4359,375,21,3,nan
4360,375,22,0,nan
4361,375,33,0,nan
4362,375,27,0,nan
4363,375,18,0,nan
4364,375,39,0,nan
4365,375,44,0,nan
4366,375,42,0,nan
4367,375,49,0,nan
4368,375,37,0,nan
4369,375,32,0,nan
4370,375,48,0,nan
4371,375,3,0,nan
4372,375,35,0,nan
4373,375,25,0,nan
4374,375,45,0,nan
4375,376,1,15,nan
4376,376,22,4,nan
4377,376,32,3,nan
4378,376,37,2,nan
4379,376,25,1,nan
4380,376,21,0,nan
4381,376,42,0,nan
4382,376,48,0,nan
4383,376,33,0,nan
4384,376,44,0,nan
4385,376,18,0,nan
4386,376,49,0,nan
4387,376,39,0,nan
4388,376,27,0,nan
4389,376,6,0,nan
4390,376,3,0,nan
4391,376,45,0,nan
4392,376,35,0,nan
4393,377,1,15,nan
4394,377,22,4,nan
4395,377,48,3,nan
4396,377,25,2,nan
4397,377,18,1,nan
4398,377,33,0,nan
4399,377,35,0,nan
4400,377,44,0,nan
4401,377,6,0,nan
4402,377,27,0,nan
4403,377,37,0,nan
4404,377,3,0,nan
4405,377,32,0,nan
4406,377,21,0,nan
4407,377,39,0,nan
4408,377,45,0,nan
4409,377,49,0,nan
4410,377,42,0,nan
4411,378,1,15,nan
4412,378,6,7,nan
4413,378,32,2,nan
4414,378,22,1,nan
4415,378,37,0,nan
4416,378,48,0,nan
4417,378,21,0,nan
4418,378,35,0,nan
4419,378,33,0,nan
4420,378,44,0,nan
4421,378,18,0,nan
4422,378,45,0,nan
4423,378,49,0,nan
4424,378,3,0,nan
4425,378,25,0,nan
4426,378,39,0,nan
4427,378,27,0,nan
4428,378,42,0,nan
4429,379,1,9,nan
4430,379,3,6,nan
4431,379,22,4,nan
4432,379,37,3,nan
4433,379,32,2,nan
4434,379,21,1,nan
4435,379,6,0,nan
4436,379,35,0,nan
4437,379,44,0,nan
4438,379,33,0,nan
4439,379,18,0,nan
4440,379,25,0,nan
4441,379,27,0,nan
4442,379,45,0,nan
4443,379,48,0,nan
4444,379,39,0,nan
4445,379,49,0,nan
4446,379,42,0,nan
4447,380,1,15,nan
4448,380,6,7,nan
4449,380,37,2,nan
4450,380,22,1,nan
4451,380,21,0,nan
4452,380,32,0,nan
4453,380,25,0,nan
4454,380,49,0,nan
4455,380,48,0,nan
4456,380,35,0,nan
4457,380,44,0,nan
4458,380,27,0,nan
4459,380,33,0,nan
4460,380,39,0,nan
4461,380,3,0,nan
4462,380,45,0,nan
4463,380,18,0,nan
4464,380,42,0,nan
4465,381,1,15,nan
4466,381,22,4,nan
4467,381,6,3,nan
4468,381,37,2,nan
4469,381,3,1,nan
4470,381,32,0,nan
4471,381,33,0,nan
4472,381,18,0,nan
4473,381,44,0,nan
4474,381,42,0,nan
4475,381,21,0,nan
4476,381,27,0,nan
4477,381,48,0,nan
4478,381,35,0,nan
4479,381,39,0,nan
4480,381,25,0,nan
4481,381,49,0,nan
4482,381,45,0,nan
4483,382,1,15,nan
4484,382,37,4,nan
4485,382,32,3,nan
4486,382,21,3,nan
4487,382,3,0,nan
4488,382,35,0,nan
4489,382,33,0,nan
4490,382,39,0,nan
4491,382,27,0,nan
4492,382,25,0,nan
4493,382,49,0,nan
4494,382,22,0,nan
4495,382,42,0,nan
4496,382,6,0,nan
4497,382,45,0,nan
4498,382,48,0,nan
4499,382,18,0,nan
4500,382,44,0,nan
4501,383,6,15,nan
4502,383,21,7,nan
4503,383,37,2,nan
4504,383,22,1,nan
4505,383,3,0,nan
4506,383,1,0,nan
4507,383,25,0,nan
4508,383,27,0,nan
4509,383,33,0,nan
4510,383,39,0,nan
4511,383,49,0,nan
4512,383,48,0,nan
4513,383,35,0,nan
4514,383,18,0,nan
4515,383,32,0,nan
4516,383,45,0,nan
4517,383,42,0,nan
4518,383,44,0,nan
4519,384,1,10,nan
4520,384,37,6,nan
4521,384,22,4,nan
4522,384,21,3,nan
4523,384,6,2,nan
4524,384,35,0,nan
4525,384,18,0,nan
4526,384,39,0,nan
4527,384,27,0,nan
4528,384,42,0,nan
4529,384,45,0,nan
4530,384,3,0,nan
4531,384,25,0,nan
4532,384,32,0,nan
4533,384,33,0,nan
4534,384,48,0,nan
4535,384,49,0,nan
4536,384,44,0,nan
4537,385,1,12,nan
4538,385,3,8,nan
4539,385,22,4,nan
4540,385,6,1,nan
4541,385,37,0,nan
4542,385,32,0,nan
4543,385,35,0,nan
4544,385,33,0,nan
4545,385,18,0,nan
4546,385,44,0,nan
4547,385,27,0,nan
4548,385,21,0,nan
4549,385,48,0,nan
4550,385,39,0,nan
4551,385,45,0,nan
4552,385,25,0,nan
4553,385,49,0,nan
4554,385,42,0,nan
4555,386,1,15,nan
4556,386,22,6,nan
4557,386,6,3,nan
4558,386,3,1,nan
4559,386,32,0,nan
4560,386,39,0,nan
4561,386,33,0,nan
4562,386,37,0,nan
4563,386,25,0,nan
4564,386,18,0,nan
4565,386,27,0,nan
4566,386,48,0,nan
4567,386,21,0,nan
4568,386,45,0,nan
4569,386,35,0,nan
4570,386,49,0,nan
4571,386,44,0,nan
4572,386,42,0,nan
4573,387,1,15,nan
4574,387,32,4,nan
4575,387,3,3,nan
4576,387,22,2,nan
4577,387,37,1,nan
4578,387,18,0,nan
4579,387,48,0,nan
4580,387,27,0,nan
4581,387,33,0,nan
4582,387,39,0,nan
4583,387,49,0,nan
4584,387,44,0,nan
4585,387,21,0,nan
4586,387,35,0,nan
4587,387,6,0,nan
4588,387,25,0,nan
4589,387,42,0,nan
4590,387,45,0,nan
4591,388,1,13,nan
4592,388,3,7,nan
4593,388,6,3,nan
4594,388,22,2,nan
4595,388,32,0,nan
4596,388,49,0,nan
4597,388,25,0,nan
4598,388,39,0,nan
4599,388,21,0,nan
4600,388,34,0,nan
4601,388,45,0,nan
4602,388,18,0,nan
4603,388,37,0,nan
4604,389,3,9,nan
4605,389,32,7,nan
4606,389,6,4,nan
4607,389,1,3,nan
4608,389,49,2,nan
4609,389,25,0,nan
4610,389,34,0,nan
4611,389,33,0,nan
4612,389,21,0,nan
4613,389,45,0,nan
4614,389,39,0,nan
4615,389,22,0,nan
4616,389,18,0,nan
4617,389,37,0,nan
4618,389,27,0,nan
4619,390,1,15,nan
4620,390,34,4,nan
4621,390,21,3,nan
4622,390,32,2,nan
4623,390,27,1,nan
4624,390,33,0,nan
4625,390,25,0,nan
4626,390,39,0,nan
4627,390,22,0,nan
4628,390,49,0,nan
4629,390,3,0,nan
4630,390,37,0,nan
4631,390,45,0,nan
4632,390,6,0,nan
4633,390,18,0,nan
4634,391,32,9,nan
4635,391,3,6,nan
4636,391,6,7,nan
4637,391,25,2,nan
4638,391,37,1,nan
4639,391,49,0,nan
4640,391,22,0,nan
4641,391,1,0,nan
4642,391,27,0,nan
4643,391,39,0,nan
4644,391,21,0,nan
4645,391,33,0,nan
4646,391,34,0,nan
4647,391,45,0,nan
4648,391,18,0,nan
4649,392,32,9,nan
4650,392,3,8,nan
4651,392,1,4,nan
4652,392,6,3,nan
4653,392,21,1,nan
4654,392,49,0,nan
4655,392,34,0,nan
4656,392,27,0,nan
4657,392,25,0,nan
4658,392,39,0,nan
4659,392,22,0,nan
4660,392,33,0,nan
4661,392,18,0,nan
4662,392,37,0,nan
4663,392,45,0,nan
4664,393,3,15,nan
4665,393,1,4,nan
4666,393,32,3,nan
4667,393,22,2,nan
4668,393,25,1,nan
4669,393,39,0,nan
4670,393,6,0,nan
4671,393,21,0,nan
4672,393,33,0,nan
4673,393,37,0,nan
4674,393,18,0,nan
4675,393,27,0,nan
4676,393,49,0,nan
4677,393,34,0,nan
4678,393,45,0,nan
4679,394,3,15,nan
4680,394,32,7,nan
4681,394,21,2,nan
4682,394,22,1,nan
4683,394,25,0,nan
4684,394,39,0,nan
4685,394,49,0,nan
4686,394,1,0,nan
4687,394,6,0,nan
4688,394,18,0,nan
4689,394,45,0,nan
4690,394,34,0,nan
4691,394,33,0,nan
4692,394,27,0,nan
4693,394,37,0,nan
4694,395,3,9,nan
4695,395,1,6,nan
4696,395,32,4,nan
4697,395,25,5,nan
4698,395,33,1,nan
4699,395,49,0,nan
4700,395,27,0,nan
4701,395,18,0,nan
4702,395,22,0,nan
4703,395,21,0,nan
4704,395,6,0,nan
4705,395,45,0,nan
4706,395,34,0,nan
4707,395,39,0,nan
4708,395,37,0,nan
4709,396,3,9,nan
4710,396,32,6,nan
4711,396,1,4,nan
4712,396,22,3,nan
4713,396,34,2,nan
4714,396,21,1,nan
4715,396,25,0,nan
4716,396,37,0,nan
4717,396,18,0,nan
4718,396,27,0,nan
4719,396,39,0,nan
4720,396,45,0,nan
4721,396,33,0,nan
4722,396,49,0,nan
4723,396,6,0,nan
4724,397,3,15,nan
4725,397,22,7,nan
4726,397,32,2,nan
4727,397,1,1,nan
4728,397,27,0,nan
4729,397,49,0,nan
4730,397,37,0,nan
4731,397,33,0,nan
4732,397,25,0,nan
4733,397,39,0,nan
4734,397,34,0,nan
4735,397,6,0,nan
4736,397,21,0,nan
4737,397,18,0,nan
4738,397,45,0,nan
4739,398,3,13,nan
4740,398,32,6,nan
4741,398,6,3,nan
4742,398,22,2,nan
4743,398,1,1,nan
4744,398,27,0,nan
4745,398,49,0,nan
4746,398,25,0,nan
4747,398,37,0,nan
4748,398,18,0,nan
4749,398,33,0,nan
4750,398,21,0,nan
4751,398,45,0,nan
4752,398,34,0,nan
4753,398,42,0,nan
4754,398,39,0,nan
4755,399,1,11,nan
4756,399,6,6,nan
4757,399,3,4,nan
4758,399,22,3,nan
4759,399,21,1,nan
4760,399,32,0,nan
4761,399,37,0,nan
4762,399,25,0,nan
4763,399,18,0,nan
4764,399,34,0,nan
4765,399,49,0,nan
4766,399,45,0,nan
4767,399,33,0,nan
4768,399,27,0,nan
4769,400,3,12,nan
4770,400,1,10,nan
4771,400,32,2,nan
4772,400,33,1,nan
4773,400,25,0,nan
4774,400,21,0,nan
4775,400,49,0,nan
4776,400,37,0,nan
4777,400,34,0,nan
4778,400,18,0,nan
4779,400,6,0,nan
4780,400,22,0,nan
4781,400,27,0,nan
4782,400,39,0,nan
4783,400,42,0,nan
4784,400,45,0,nan
4785,401,3,15,nan
4786,401,34,4,nan
4787,401,21,3,nan
4788,401,22,2,nan
4789,401,33,1,nan
4790,401,25,0,nan
4791,401,32,0,nan
4792,401,37,0,nan
4793,401,45,0,nan
4794,401,27,0,nan
4795,401,18,0,nan
4796,401,6,0,nan
4797,401,49,0,nan
4798,401,1,0,nan
4799,402,6,12,nan
4800,402,32,7,nan
4801,402,1,4,nan
4802,402,22,2,nan
4803,402,25,0,nan
4804,402,21,0,nan
4805,402,34,0,nan
4806,402,27,0,nan
4807,402,33,0,nan
4808,402,3,0,nan
4809,402,45,0,nan
4810,402,39,0,nan
4811,402,18,0,nan
4812,402,49,0,nan
4813,402,37,0,nan
4814,403,6,15,nan
4815,403,22,4,nan
4816,403,25,3,nan
4817,403,33,0,nan
4818,403,39,1,nan
4819,403,49,0,nan
4820,403,34,0,nan
4821,403,3,0,nan
4822,403,32,0,nan
4823,403,37,0,nan
4824,403,1,0,nan
4825,403,21,0,nan
4826,403,18,0,nan
4827,403,27,0,nan
4828,403,45,0,nan
4829,404,3,9,nan
4830,404,32,6,nan
4831,404,27,7,nan
4832,404,25,2,nan
4833,404,22,1,nan
4834,404,34,0,nan
4835,404,21,0,nan
4836,404,6,0,nan
4837,404,1,0,nan
4838,404,45,0,nan
4839,404,26,0,nan
4840,404,49,0,nan
4841,404,18,0,nan
4842,405,32,9,nan
4843,405,3,6,nan
4844,405,1,7,nan
4845,405,22,3,nan
4846,405,21,0,nan
4847,405,26,0,nan
4848,405,25,0,nan
4849,405,27,0,nan
4850,405,34,0,nan
4851,405,6,0,nan
4852,405,45,0,nan
4853,405,18,0,nan
4854,405,49,0,nan
4855,406,1,11,nan
4856,406,3,6,nan
4857,406,22,4,nan
4858,406,6,3,nan
4859,406,34,1,nan
4860,406,21,0,nan
4861,406,25,0,nan
4862,406,45,0,nan
4863,406,27,0,nan
4864,406,49,0,nan
4865,406,26,0,nan
4866,406,18,0,nan
4867,406,32,0,nan
4868,407,1,15,nan
4869,407,32,4,nan
4870,407,3,3,nan
4871,407,27,3,nan
4872,407,21,0,nan
4873,407,6,0,nan
4874,407,25,0,nan
4875,407,49,0,nan
4876,407,26,0,nan
4877,407,22,0,nan
4878,407,34,0,nan
4879,407,45,0,nan
4880,407,18,0,nan
4881,408,3,9,nan
4882,408,32,6,nan
4883,408,6,7,nan
4884,408,27,2,nan
4885,408,1,1,nan
4886,408,22,0,nan
4887,408,34,0,nan
4888,408,21,0,nan
4889,408,26,0,nan
4890,408,25,0,nan
4891,408,49,0,nan
4892,408,18,0,nan
4893,408,45,0,nan
4894,409,3,13,nan
4895,409,1,9,nan
4896,409,32,2,nan
4897,409,27,1,nan
4898,409,6,0,nan
4899,409,25,0,nan
4900,409,26,0,nan
4901,409,49,0,nan
4902,409,34,0,nan
4903,409,45,0,nan
4904,409,18,0,nan
4905,409,21,0,nan
4906,409,22,0,nan
4907,410,32,9,nan
4908,410,27,6,nan
4909,410,1,4,nan
4910,410,6,3,nan
4911,410,3,2,nan
4912,410,34,1,nan
4913,410,49,0,nan
4914,410,25,0,nan
4915,410,21,0,nan
4916,410,18,0,nan
4917,410,22,0,nan
4918,410,26,0,nan
4919,410,45,0,nan
4920,411,3,13,nan
4921,411,1,9,nan
4922,411,27,3,nan
4923,411,34,0,nan
4924,411,6,0,nan
4925,411,25,0,nan
4926,411,21,0,nan
4927,411,26,0,nan
4928,411,32,0,nan
4929,411,49,0,nan
4930,411,45,0,nan
4931,411,22,0,nan
4932,411,18,0,nan
4933,412,3,15,nan
4934,412,1,4,nan
4935,412,27,3,nan
4936,412,25,3,nan
4937,412,32,0,nan
4938,412,34,0,nan
4939,412,49,0,nan
4940,412,21,0,nan
4941,412,26,0,nan
4942,412,6,0,nan
4943,412,18,0,nan
4944,412,22,0,nan
4945,412,45,0,nan
4946,413,3,13,nan
4947,413,32,6,nan
4948,413,27,3,nan
4949,413,1,3,nan
4950,413,34,0,nan
4951,413,26,0,nan
4952,413,22,0,nan
4953,413,6,0,nan
4954,413,45,0,nan
4955,413,21,0,nan
4956,413,49,0,nan
4957,413,25,0,nan
4958,413,18,0,nan
4959,414,3,13,nan
4960,414,32,8,nan
4961,414,6,3,nan
4962,414,25,1,nan
4963,414,26,0,nan
4964,414,27,0,nan
4965,414,49,0,nan
4966,414,22,0,nan
4967,414,21,0,nan
4968,414,1,0,nan
4969,414,18,0,nan
4970,414,34,0,nan
4971,414,45,0,nan
4972,415,1,9,nan
4973,415,6,10,nan
4974,415,26,5,nan
4975,415,21,1,nan
4976,415,22,0,nan
4977,415,49,0,nan
4978,415,27,0,nan
4979,415,45,0,nan
4980,415,3,0,nan
4981,415,18,0,nan
4982,415,32,0,nan
4983,415,25,0,nan
4984,415,34,0,nan
4985,416,3,15,nan
4986,416,6,4,nan
4987,416,1,3,nan
4988,416,22,2,nan
4989,416,26,1,nan
4990,416,21,0,nan
4991,416,25,0,nan
4992,416,45,0,nan
4993,416,18,0,nan
4994,416,39,0,nan
4995,416,27,0,nan
4996,416,49,0,nan
4997,416,32,0,nan
4998,416,34,0,nan
4999,417,3,13,nan
5000,417,1,6,nan
5001,417,32,3,nan
5002,417,6,3,nan
5003,417,27,0,nan
5004,417,22,0,nan
5005,417,21,0,nan
5006,417,49,0,nan
5007,417,45,0,nan
5008,417,34,0,nan
5009,417,26,0,nan
5010,417,18,0,nan
5011,417,25,0,nan
5012,417,39,0,nan
5013,418,22,9,nan
5014,418,1,6,nan
5015,418,32,4,nan
5016,418,3,5,nan
5017,418,27,1,nan
5018,418,21,0,nan
5019,418,18,0,nan
5020,418,49,0,nan
5021,418,25,0,nan
5022,418,6,0,nan
5023,418,34,0,nan
5024,418,45,0,nan
5025,418,26,0,nan
5026,419,1,9,nan
5027,419,3,6,nan
5028,419,6,4,nan
5029,419,25,5,nan
5030,419,32,1,nan
5031,419,27,0,nan
5032,419,49,0,nan
5033,419,22,0,nan
5034,419,26,0,nan
5035,419,34,0,nan
5036,419,45,0,nan
5037,419,21,0,nan
5038,419,18,0,nan
5039,420,1,9,nan
5040,420,6,9,nan
5041,420,32,4,nan
5042,420,4,2,nan
5043,420,27,1,nan
5044,420,25,0,nan
5045,420,50,0,nan
5046,420,21,0,nan
5047,420,45,0,nan
5048,420,51,0,nan
5049,420,18,0,nan
5050,420,3,0,nan
5051,420,34,0,nan
5052,420,52,0,nan
5053,421,32,12,nan
5054,421,6,6,nan
5055,421,4,4,nan
5056,421,3,2,nan
5057,421,25,1,nan
5058,421,45,0,nan
5059,421,50,0,nan
5060,421,1,0,nan
5061,421,51,0,nan
5062,421,27,0,nan
5063,421,34,0,nan
5064,421,21,0,nan
5065,421,52,0,nan
5066,421,18,0,nan
5067,421,49,0,nan
5068,422,32,9,nan
5069,422,21,6,nan
5070,422,4,4,nan
5071,422,1,3,nan
5072,422,3,2,nan
5073,422,6,1,nan
5074,422,34,0,nan
5075,422,25,0,nan
5076,422,51,0,nan
5077,422,45,0,nan
5078,422,50,0,nan
5079,422,27,0,nan
5080,422,18,0,nan
5081,422,52,0,nan
5082,422,49,0,nan
5083,423,1,9,nan
5084,423,6,6,nan
5085,423,32,4,nan
5086,423,27,4,nan
5087,423,4,2,nan
5088,423,3,0,nan
5089,423,21,0,nan
5090,423,25,0,nan
5091,423,49,0,nan
5092,423,51,0,nan
5093,423,34,0,nan
5094,423,53,0,nan
5095,423,45,0,nan
5096,423,50,0,nan
5097,424,6,15,nan
5098,424,1,4,nan
5099,424,3,4,nan
5100,424,32,2,nan
5101,424,4,0,nan
5102,424,27,0,nan
5103,424,21,0,nan
5104,424,51,0,nan
5105,424,25,0,nan
5106,424,34,0,nan
5107,424,18,0,nan
5108,424,45,0,nan
5109,424,50,0,nan
5110,424,53,0,nan
5111,425,3,9,nan
5112,425,6,10,nan
5113,425,25,3,nan
5114,425,32,2,nan
5115,425,34,1,nan
5116,425,21,0,nan
5117,425,51,0,nan
5118,425,27,0,nan
5119,425,50,0,nan
5120,425,1,0,nan
5121,425,4,0,nan
5122,425,18,0,nan
5123,425,53,0,nan
5124,425,45,0,nan
5125,426,34,9,nan
5126,426,3,6,nan
5127,426,1,4,nan
5128,426,6,3,nan
5129,426,32,2,nan
5130,426,4,1,nan
5131,426,21,0,nan
5132,426,51,0,nan
5133,426,50,0,nan
5134,426,25,0,nan
5135,426,53,0,nan
5136,426,45,0,nan
5137,426,18,0,nan
5138,426,49,0,nan
5139,426,27,0,nan
5140,427,1,9,nan
5141,427,6,6,nan
5142,427,27,4,nan
5143,427,34,4,nan
5144,427,4,2,nan
5145,427,25,0,nan
5146,427,21,0,nan
5147,427,51,0,nan
5148,427,32,0,nan
5149,427,18,0,nan
5150,427,50,0,nan
5151,427,3,0,nan
5152,427,49,0,nan
5153,427,53,0,nan
5154,427,45,0,nan
5155,428,6,9,nan
5156,428,1,8,nan
5157,428,27,4,nan
5158,428,21,3,nan
5159,428,3,1,nan
5160,428,25,0,nan
5161,428,18,0,nan
5162,428,51,0,nan
5163,428,32,0,nan
5164,428,45,0,nan
5165,428,53,0,nan
5166,428,4,0,nan
5167,428,34,0,nan
5168,428,50,0,nan
5169,428,49,0,nan
5170,429,1,9,nan
5171,429,32,8,nan
5172,429,6,7,nan
5173,429,34,1,nan
5174,429,25,0,nan
5175,429,21,0,nan
5176,429,45,0,nan
5177,429,4,0,nan
5178,429,27,0,nan
5179,429,18,0,nan
5180,429,53,0,nan
5181,429,50,0,nan
5182,429,3,0,nan
5183,429,51,0,nan
5184,429,49,0,nan
5185,430,1,15,nan
5186,430,32,6,nan
5187,430,6,3,nan
5188,430,3,1,nan
5189,430,25,0,nan
5190,430,34,0,nan
5191,430,21,0,nan
5192,430,45,0,nan
5193,430,50,0,nan
5194,430,4,0,nan
5195,430,27,0,nan
5196,430,53,0,nan
5197,430,49,0,nan
5198,430,18,0,nan
5199,430,51,0,nan
5200,431,1,9,nan
5201,431,34,9,nan
5202,431,32,5,nan
5203,431,6,2,nan
5204,431,4,0,nan
5205,431,25,0,nan
5206,431,21,0,nan
5207,431,27,0,nan
5208,431,3,0,nan
5209,431,53,0,nan
5210,431,51,0,nan
5211,431,45,0,nan
5212,431,50,0,nan
5213,431,26,0,nan
5214,431,18,0,nan
5215,432,32,9,nan
5216,432,3,9,nan
5217,432,1,4,nan
5218,432,34,2,nan
5219,432,4,1,nan
5220,432,21,0,nan
5221,432,27,0,nan
5222,432,18,0,nan
5223,432,25,0,nan
5224,432,45,0,nan
5225,432,51,0,nan
5226,432,53,0,nan
5227,432,49,0,nan
5228,432,50,0,nan
5229,432,6,0,nan
5230,433,3,13,nan
5231,433,32,8,nan
5232,433,1,3,nan
5233,433,21,1,nan
5234,433,27,0,nan
5235,433,51,0,nan
5236,433,4,0,nan
5237,433,34,0,nan
5238,433,6,0,nan
5239,433,49,0,nan
5240,433,25,0,nan
5241,433,53,0,nan
5242,433,50,0,nan
5243,433,26,0,nan
5244,433,18,0,nan
5245,434,3,15,nan
5246,434,1,4,nan
5247,434,6,3,nan
5248,434,21,3,nan
5249,434,25,0,nan
5250,434,32,0,nan
5251,434,18,0,nan
5252,434,34,0,nan
5253,434,53,0,nan
5254,434,45,0,nan
5255,434,51,0,nan
5256,434,26,0,nan
5257,435,3,9,nan
5258,435,27,10,nan
5259,435,25,3,nan
5260,435,6,2,nan
5261,435,21,1,nan
5262,435,45,0,nan
5263,435,18,0,nan
5264,435,32,0,nan
5265,435,1,0,nan
5266,435,4,0,nan
5267,435,34,0,nan
5268,435,51,0,nan
5269,435,53,0,nan
5270,435,26,0,nan
5271,436,1,9,nan
5272,436,3,6,nan
5273,436,32,4,nan
5274,436,51,3,nan
5275,436,4,2,nan
5276,436,21,1,nan
5277,436,50,0,nan
5278,436,25,0,nan
5279,436,27,0,nan
5280,436,34,0,nan
5281,436,6,0,nan
5282,436,45,0,nan
5283,436,53,0,nan
5284,436,52,0,nan
5285,436,54,0,nan
5286,437,1,15,nan
5287,437,4,4,nan
5288,437,51,3,nan
5289,437,27,2,nan
5290,437,53,1,nan
5291,437,32,0,nan
5292,437,52,0,nan
5293,437,21,0,nan
5294,437,6,0,nan
5295,437,25,0,nan
5296,437,3,0,nan
5297,437,54,0,nan
5298,437,34,0,nan
5299,437,50,0,nan
5300,437,45,0,nan
5301,438,6,13,nan
5302,438,4,6,nan
5303,438,3,3,nan
5304,438,32,2,nan
5305,438,53,1,nan
5306,438,21,0,nan
5307,438,34,0,nan
5308,438,50,0,nan
5309,438,25,0,nan
5310,438,52,0,nan
5311,438,27,0,nan
5312,438,54,0,nan
5313,438,1,0,nan
5314,438,51,0,nan
5315,438,45,0,nan
5316,439,1,9,nan
5317,439,6,6,nan
5318,439,32,4,nan
5319,439,4,3,nan
5320,439,21,2,nan
5321,439,27,1,nan
5322,439,51,0,nan
5323,439,52,0,nan
5324,439,50,0,nan
5325,439,25,0,nan
5326,439,53,0,nan
5327,439,34,0,nan
5328,439,45,0,nan
5329,439,54,0,nan
5330,439,3,0,nan
5331,440,1,9,nan
5332,440,4,6,nan
5333,440,32,6,nan
5334,440,6,3,nan
5335,440,3,1,nan
5336,440,34,0,nan
5337,440,27,0,nan
5338,440,21,0,nan
5339,440,45,0,nan
5340,440,50,0,nan
5341,440,25,0,nan
5342,440,52,0,nan
5343,440,51,0,nan
5344,440,53,0,nan
5345,440,54,0,nan
5346,441,1,4.5,nan
5347,441,53,3,nan
5348,441,6,2.5,nan
5349,441,3,1.5,nan
5350,441,32,1,nan
5351,441,45,0,nan
5352,441,25,0,nan
5353,441,51,0,nan
5354,441,54,0,nan
5355,441,34,0,nan
5356,441,27,0,nan
5357,441,4,0,nan
5358,441,21,0,nan
5359,441,50,0,nan
5360,441,52,0,nan
5361,442,34,9,nan
5362,442,1,10,nan
5363,442,32,4,nan
5364,442,6,2,nan
5365,442,53,0,nan
5366,442,54,0,nan
5367,442,50,0,nan
5368,442,51,0,nan
5369,442,25,0,nan
5370,442,21,0,nan
5371,442,4,0,nan
5372,442,52,0,nan
5373,442,27,0,nan
5374,442,3,0,nan
5375,442,45,0,nan
5376,443,34,13,nan
5377,443,32,6,nan
5378,443,1,3,nan
5379,443,3,2,nan
5380,443,25,0,nan
5381,443,6,0,nan
5382,443,4,0,nan
5383,443,50,0,nan
5384,443,21,0,nan
5385,443,27,0,nan
5386,443,53,0,nan
5387,443,51,0,nan
5388,443,45,0,nan
5389,443,54,0,nan
5390,443,52,0,nan
5391,444,3,12,nan
5392,444,6,6,nan
5393,444,32,5,nan
5394,444,45,2,nan
5395,444,34,0,nan
5396,444,54,0,nan
5397,444,1,0,nan
5398,444,21,0,nan
5399,444,53,0,nan
5400,444,50,0,nan
5401,444,4,0,nan
5402,444,27,0,nan
5403,444,52,0,nan
5404,444,51,0,nan
5405,444,25,0,nan
5406,445,1,9,nan
5407,445,4,6,nan
5408,445,53,4,nan
5409,445,32,3,nan
5410,445,6,3,nan
5411,445,34,0,nan
5412,445,45,0,nan
5413,445,27,0,nan
5414,445,21,0,nan
5415,445,51,0,nan
5416,445,25,0,nan
5417,445,52,0,nan
5418,445,3,0,nan
5419,445,50,0,nan
5420,445,54,0,nan
5421,446,1,15,nan
5422,446,4,6,nan
5423,446,32,3,nan
5424,446,6,1,nan
5425,446,27,0,nan
5426,446,52,0,nan
5427,446,25,0,nan
5428,446,54,0,nan
5429,446,51,0,nan
5430,446,34,0,nan
5431,446,45,0,nan
5432,446,50,0,nan
5433,446,3,0,nan
